ID,column_1, column_2 ,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,sugar_price
592,22.16632215, 52.291097 ,22.22250014,23.15710895,0.012068728,0.204382826," 1,251.7000 ",23.24657652,24.4785906,21.01727123,20.1727954,27.0195096,7.086355746," 1,536.0000 ", 441.7500 , 584.5000 , 584.500 ,24.0343478,20.85950749,23.1253735,10.05961282,33.45609482,6.755074734,4.995147225,13.22447285,25.27597649,17.43608672,19.19279871, 97.1900 , 5.3800 ,,21.71549297,22.93392944,16.83422377,24.76307716,22.73546685,23.26559863,-26.95727866,23.78763407,24.16355004,16.008822
593,22.22153218, 52.376766 ,22.2778501,23.21478675,0.012068728,0.204382826," 1,257.3000 ",23.30447716,24.53955984,21.0696193,20.22304012,27.0436478,7.077324488," 1,532.0000 ", 443.2500 , 587.5000 , 587.500 ,24.09421055,20.87618831,23.18297226,10.04794481,33.51933028,6.771899712,5.007588722,13.25741126,25.33893179,17.47951508,19.2153778, 97.3800 , 5.0300 ,,21.76958011,22.99105137,16.87615305,24.82475498,22.79209446,23.32354665,-27.03230744,23.81091951,24.18259218,16.07272197
594,21.87647734, 51.841351 ,21.93192075,22.85430871,0.012068728,0.204382826," 1,257.6000 ",22.94260641,24.15851078,20.74245131,19.90901776,26.89278749,7.133768563," 1,538.5000 ", 443.0000 , 580.7500 , 580.750 ,23.72007686,20.77193553,22.82298822,10.12086824,33.12411764,6.666745993,4.929831135,13.05155085,24.94547013,17.20809404,19.07426174, 97.8400 , 4.9300 ,,21.43154316,22.63404747,16.61410099,24.43927742,22.43817996,22.96137978,-26.56338825,23.66538882,24.06358153,15.00595316
595,21.71084986, 51.584350 ,21.76587351,22.68127803,0.012068728,0.204382826," 1,263.3000 ",22.76890723,23.97560595,20.58540957,19.75828598,26.82037404,7.160861909," 1,534.0000 ", 444.2500 , 577.5000 , 577.500 ,23.54049143,20.72189385,22.65019468,10.15587174,32.93441424,6.616271854,4.892507232,12.95273715,24.75660721,17.07781103,19.00652555, 99.8800 , 4.7800 ,,21.26928429,22.4626844,16.48831513,24.2542469,22.26829981,22.78753847,-26.33830546,23.59553359,24.00645602,15.07596595
596,21.58663122, 51.391603 ,21.64134005,22.55150709,0.012068728,0.204382826," 1,274.8000 ",22.63863491,23.83842951,20.46763014,19.64523893,26.76606481,7.181181596," 1,554.5000 ", 443.0000 , 584.7500 , 584.750 ,23.40580449,20.68436318,22.52060158,10.18212394,32.79213895,6.578416851,4.86451475,12.87862806,24.61496227,16.98010033,18.95572422, 100.0600 , 4.5800 ,,21.14759207,22.33416414,16.39397722,24.11547622,22.14089172,22.65715956,-26.16949605,23.54314301,23.96361257,15.00559556
597,21.33819132, 51.006104 ,21.39227051,22.29196246,0.012068728,0.204382826," 1,290.1000 ",22.37808754,23.56407373,20.23206879,19.41914246,26.65744521,7.221821397," 1,553.0000 ", 441.5000 , 590.2500 , 590.250 ,23.13642778,20.60930106,22.26141264,10.23462891,32.50758537,6.502706047,4.808529194,12.73040831,24.3316694,16.78467686,18.85412049, 99.9400 , 4.8200 ,,20.90420506,22.07712091,16.20529942,23.83793192,21.88607286,22.39639898,-25.83187367,23.43836073,23.87792476,15.00262358
598,21.82126862, 51.755685 ,21.87657212,22.79663228,0.012068728,0.204382826," 1,295.3000 ",22.88470714,24.09754299,20.69010448,19.85877423,26.86864987,7.142799606," 1,562.5000 ", 440.0000 , 587.0000 , 587.000 ,23.66021553,20.7552551,22.76539084,10.13253598,33.06088368,6.649921414,4.917389934,13.01861321,24.88251632,17.16466672,19.05168319, 100.3700 , 4.8200 ,,21.3774573,22.57692691,16.57217271,24.37760108,22.3815537,22.90343314,-26.48836125,23.64210393,24.04453985,15.06302957
599,21.61423493, 51.434435 ,21.66901372,22.58034463,0.012068728,0.204382826," 1,300.4000 ",22.66758386,23.86891269,20.49380294,19.67036011,26.77813334,7.17666618," 1,571.0000 ", 440.5000 , 595.5000 , 595.500 ,23.43573446,20.6927032,22.5493996,10.17629021,32.82375519,6.586828943,4.870735204,12.89509649,24.64643843,17.00181348,18.96701323, 100.3500 , 5.2200 ,,21.17463436,22.36272376,16.41494087,24.14631367,22.16920419,22.6861322,-26.20700867,23.55478518,23.97313319,15.08975574
600,21.57282871, 51.370186 ,21.62750256,22.53708764,0.012068728,0.204382826," 1,319.0000 ",22.62415975,23.8231872,20.45454312,19.63267775,26.76003026,7.18343941," 1,558.5000 ", 445.2500 , 598.5000 , 598.500 ,23.3908388,20.68019298,22.50620189,10.18504095,32.77633008,6.574210606,4.861404375,12.87039346,24.59922344,16.96924324,18.95007945, 100.3000 , 5.2100 ,,21.13407028,22.31988366,16.3834949,24.10005676,22.12673482,22.64267255,-26.15073885,23.53732164,23.95885204,15.08079831
601,22.30434461, 52.505264 ,22.3608724,23.30130072,0.012068728,0.204382826," 1,324.7000 ",23.39132537,24.6310108,21.14813893,20.29840481,27.07985395,7.06377803," 1,585.5000 ", 449.5000 , 612.0000 , 612.000 ,24.18400185,20.90120876,23.26936766,10.03044334,33.61418048,6.797136382,5.026250378,13.30681733,25.43336176,17.54465555,19.24924535, 102.4300 , 5.5500 ,,21.85070826,23.07673155,16.93904499,24.91726877,22.87703319,23.41046593,-27.14484705,23.84584657,24.21115448,16.05226386
602,22.71840935, 53.147760 ,22.77598655,23.73387326,0.012068728,0.204382826," 1,320.6000 ",23.82556917,25.0882685,21.54073951,20.67523067,27.26088585,6.996045314," 1,579.5000 ", 453.7500 , 620.2500 , 620.250 ,24.63296113,21.02631177,23.70134739,9.942935435,34.08843444,6.923320522,5.119559243,13.5538492,25.90551454,17.87035996,19.41858419, 103.3100 , 6.1500 ,,22.25635156,23.50513512,17.25350666,25.37984065,23.3017295,23.84506505,-27.70754864,24.02048296,24.35396689,16.08264821
603,22.538982, 52.869346 ,22.59610445,23.54642589,0.012068728,0.204382826," 1,317.1000 ",23.63739759,24.89012427,21.37061326,20.5119401,27.182439,7.025396043," 1,576.0000 ", 455.7500 , 616.2500 , 616.250 ,24.43841286,20.97210067,23.5141569,9.980855378,33.88292519,6.868640941,5.079125559,13.44680247,25.7009158,17.72922193,19.34520431, 102.9200 , 6.0600 ,,22.08057348,23.31949429,17.11724047,25.17939362,23.11769515,23.6567395,-27.46371223,23.94480749,24.29208176,16.0014717
604,23.0772667, 53.704592 ,23.13575338,24.10877076,0.012068728,0.204382826," 1,323.9000 ",24.20191508,25.48455987,21.88099453,21.00181421,27.41778071,6.937343424," 1,571.5000 ", 453.0000 , 609.7500 , 609.750 ,25.02206052,21.13473475,24.07573112,9.867094993,34.49945595,7.032680487,5.200427205,13.76794422,26.31471504,18.15263808,19.56534502, 102.2000 , 6.1400 ,,22.6079103,23.8764195,17.52604104,25.78073766,23.66980091,24.22171892,-28.19522503,24.17183502,24.47773808,16.08778098
605,24.0296188, 55.182337 ,24.09051911,25.10369095,0.012068728,0.204382826," 1,338.3000 ",25.20067915,26.53625609,22.7839789,21.86851659,27.83415548,6.781557654," 1,604.5000 ", 451.5000 , 617.7500 , 617.750 ,26.05467032,21.42247264,25.06928782,9.665826148,35.59024371,7.322904981,5.415038314,14.33611942,27.40067008,18.90176072,19.95482565, 102.8200 , 5.4500 ,,23.54089301,24.86175102,18.24930529,26.84465653,24.6466057,25.22130025,-29.48944302,24.57350007,24.80620772,17.04467664
606,23.93300386, 55.032422 ,23.99365931,25.00275753,0.012068728,0.204382826," 1,343.0000 ",25.09935577,26.42956281,22.69237225,21.78059071,27.79191478,6.797361928," 1,575.0000 ", 455.7500 , 615.0000 , 615.000 ,25.94991334,21.39328199,24.96849273,9.686244623,35.47958465,7.293462066,5.393266283,14.27847875,27.29050129,18.82576316,19.91531332, 101.8300 , 5.1000 ,,23.44624307,24.76179036,18.17593103,26.73672328,24.54751007,25.11989396,-29.35814621,24.53275165,24.77288488,17.06533775
607,23.86399396, 54.925340 ,23.92447451,24.93066303,0.012068728,0.204382826," 1,328.2000 ",25.02698274,26.35335417,22.62693966,21.7177872,27.76174318,6.808650569," 1,561.0000 ", 455.5000 , 600.0000 , 600.000 ,25.87508775,21.37243176,24.89649703,9.700829086,35.40054333,7.272431646,5.377715005,14.2373073,27.21181016,18.77147979,19.88709054, 102.5900 , 4.8600 ,,23.37863672,24.69039068,18.12352143,26.65962896,24.47672825,25.04746171,-29.26436381,24.50364595,24.74908312,17.07405667
608,24.07102632, 55.246588 ,24.13203157,25.1469493,0.012068728,0.204382826," 1,331.6000 ",25.24410462,26.58198301,22.82323995,21.90620012,27.85225913,6.774784212," 1,541.5000 ", 448.0000 , 582.2500 , 582.250 ,26.09956738,21.43498326,25.11248689,9.657075138,35.63767031,7.335523713,5.424369436,14.36082323,27.44788655,18.93433199,19.97175996, 102.4000 , 4.5100 ,,23.58145837,24.90459246,18.28075225,26.89091489,24.6890764,25.26476126,-29.5457146,24.59096415,24.82048932,17.0649427
609,22.73221186, 53.169177 ,22.78982404,23.74829272,0.012068728,0.204382826," 1,321.4000 ",23.84004433,25.10351081,21.55382653,20.68779186,27.2669204,6.993787499," 1,537.5000 ", 457.5000 , 599.0000 , 599.000 ,24.64792682,21.03048197,23.71574708,9.940018431,34.10424331,6.927526768,5.122669618,13.5620838,25.92125337,17.88121705,19.42422896, 102.5900 , 4.6100 ,,22.26987335,23.5194156,17.26398898,25.3952601,23.31588641,23.85955206,-27.72630584,24.02630433,24.35872743,16.04861827
610,24.56790351, 56.017583 ,24.63016804,25.66603583,0.012068728,0.204382826," 1,350.1000 ",25.76519664,27.13069168,23.29436017,22.35839069,28.06949719,6.693505035," 1,511.0000 ", 464.0000 , 626.7500 , 626.750 ,26.63831797,21.58510672,25.63086204,9.552065764,36.20677448,7.486944527,5.53633996,14.65726117,28.01446932,19.32517688,20.17496636, 104.9200 , 4.4900 ,,24.06822983,25.41867622,18.65810587,27.44600058,25.19871146,25.78627968,-30.22095581,24.8005276,24.99186404,17.04341913
611,24.48509108, 55.889084 ,24.54714573,25.57952186,0.012068728,0.204382826," 1,337.8000 ",25.67834843,27.03924072,23.21584054,22.283026,28.03329104,6.707051493," 1,526.0000 ", 476.7500 , 639.7500 , 639.750 ,26.54852668,21.56008628,25.54446663,9.569567234,36.11192428,7.461707857,5.517678304,14.60785511,27.92003935,19.2600364,20.1410988, 103.3300 , 4.6700 ,,23.98710168,25.33299605,18.59521393,27.35348678,25.11377273,25.6993604,-30.1084162,24.76560054,24.96330173,17.07563385
612,25.16139825, 56.938496 ,25.22516692,26.2860585,0.012068728,0.204382826," 1,340.2000 ",26.38761478,27.78609652,23.85708951,22.89850952,28.3289771,6.596421158," 1,507.0000 ", 475.2500 , 637.2500 , 637.250 ,27.28182838,21.76442162,26.25003501,9.426637364,36.8865407,7.667809051,5.670083103,15.01134134,28.69122385,19.79202138,20.41768615, 101.4500 , 4.5200 ,,24.64965379,26.03272335,19.10883572,28.10902243,25.80744483,26.40920712,-31.02749739,25.05084058,25.19656249,18.0192519
613,25.2856182, 57.131246 ,25.34970169,26.41583081,0.012068728,0.204382826," 1,351.7000 ",26.51788846,27.92327441,23.97487019,23.01155776,28.3832869,6.576101257," 1,521.0000 ", 485.7500 , 641.5000 , 641.500 ,27.41651673,21.80195269,26.37962947,9.400384883,37.02881749,7.705664454,5.698075881,15.08545121,28.83287029,19.88973312,20.46848802, 101.5600 , 4.6600 ,,24.77134729,26.16124497,19.20317462,28.24779458,25.93485426,26.53958741,-31.19630858,25.10323172,25.2394064,18.08715147
614,24.85775094, 56.467333 ,24.92075005,25.96883881,0.012068728,0.204382826," 1,338.1000 ",26.06916951,27.4507744,23.56918258,22.62217072,28.19622045,6.646091788," 1,524.0000 ", 481.0000 , 646.2500 , 646.250 ,26.95259176,21.67267947,25.93325005,9.490809788,36.53875467,7.575274068,5.601656641,14.83018474,28.34497867,19.55317162,20.29350441, 102.5800 , 4.6200 ,,24.35218221,25.71856091,18.87823063,27.76980325,25.49600104,26.09050128,-30.61484979,24.92277396,25.09183345,18.06427477
615,25.14759574, 56.917079 ,25.21132943,26.27163904,0.012068728,0.204382826," 1,341.4000 ",26.37313961,27.77085421,23.84400249,22.88594834,28.32294255,6.598678973," 1,505.0000 ", 472.0000 , 645.0000 , 645.000 ,27.26686269,21.76025142,26.23563531,9.429554369,36.87073183,7.663602806,5.666972728,15.00310673,28.67548502,19.78116429,20.41204138, 101.1200 , 4.6500 ,,24.636132,26.01844287,19.0983534,28.09360297,25.79328792,26.39472011,-31.00874019,25.04501922,25.19180196,18.01875612
616,24.88535597, 56.510167 ,24.94842504,25.99767772,0.012068728,0.204382826," 1,346.5000 ",26.09811984,27.48125903,23.59535662,22.64729308,28.20828955,6.641576158," 1,522.0000 ", 478.0000 , 663.2500 , 663.250 ,26.98252314,21.68101988,25.96204944,9.484975779,36.5703724,7.583686559,5.607877391,14.84665395,28.37645633,19.5748858,20.30479395, 100.0300 , 4.6100 ,,24.37922578,25.74712188,18.89919528,27.80064216,25.52431485,26.11947529,-30.65236419,24.93441669,25.10135452,18.066526
617,24.38847615, 55.739169 ,24.45028594,25.47858845,0.012068728,0.204382826," 1,370.3000 ",25.57702507,26.93254746,23.12423391,22.19510013,27.99105034,6.722855764," 1,518.5000 ", 484.2500 , 688.0000 , 688.000 ,26.44376971,21.53089563,25.44367155,9.589985706,36.00126523,7.432264946,5.495906276,14.55021445,27.80987057,19.18403885,20.10158648, 97.9900 , 4.4900 ,,23.89245175,25.2330354,18.52183968,27.24555354,25.01467711,25.59795412,-29.97711941,24.72485213,24.9299789,17.04815576
618,24.59550852, 56.060417 ,24.65784301,25.69487472,0.012068728,0.204382826," 1,372.2000 ",25.79414695,27.1611763,23.3205342,22.38351305,28.08156629,6.688989407," 1,515.5000 ", 484.2500 , 679.0000 , 679.000 ,26.66824934,21.59344713,25.65966141,9.546231758,36.2383922,7.495357014,5.542560707,14.67373038,28.04594696,19.34689105,20.1862559, 98.2000 , 4.3800 ,,24.09527339,25.44723718,18.6790705,27.47683947,25.22702526,25.81525368,-30.25847019,24.81217032,25.0013851,17.06394348
619,23.80878391, 54.839672 ,23.86912454,24.87298522,0.012068728,0.204382826," 1,379.0000 ",24.96908208,26.29238492,22.57459158,21.66754247,27.73760498,6.817681829," 1,512.0000 ", 472.2500 , 690.2500 , 690.250 ,25.81522498,21.35575093,24.83889826,9.712497105,35.33730786,7.255606663,5.365273505,14.20436888,27.14885485,18.72805143,19.86451146, 98.8900 , 4.4300 ,,23.32454957,24.63326874,18.08159213,26.59795113,24.42010063,24.98951368,-29.18933501,24.48036051,24.73004098,17.06933238
620,23.53273899, 54.411339 ,23.59238001,24.58460169,0.012068728,0.204382826," 1,372.9000 ",24.67958438,25.98754451,22.31285619,21.41632363,27.61691627,6.86283726," 1,550.5000 ", 479.0000 , 674.5000 , 674.500 ,25.51591689,21.27234839,24.55090994,9.770836076,35.02113654,7.171483368,5.303067199,14.03967992,26.83408432,18.51091377,19.75161818, 98.0800 , 4.5400 ,,23.05411898,24.34766454,17.87194969,26.28956792,24.13696795,24.69977908,-28.81419824,24.36393551,24.6348321,17.00876883
621,23.65695894, 54.604088 ,23.71691478,24.714374,0.012068728,0.204382826," 1,359.0000 ",24.80985807,26.1247224,22.43063686,21.52937187,27.67122607,6.842517359," 1,540.0000 ", 486.2500 , 692.5000 , 692.500 ,25.65060524,21.30987945,24.68050441,9.744583595,35.16341333,7.20933877,5.331059977,14.11378979,26.97573076,18.60862551,19.80242004, 99.7000 , 4.4600 ,,23.17581248,24.47618616,17.96628859,26.42834007,24.26437739,24.83015937,-28.98300943,24.41632664,24.677676,17.04604325
622,23.90539884, 54.989587 ,23.96598433,24.97391862,0.012068728,0.204382826," 1,341.4000 ",25.07040545,26.39907818,22.66619821,21.75546834,27.77984568,6.801877557," 1,552.0000 ", 487.7500 , 715.7500 , 715.750 ,25.91998195,21.38494158,24.93969334,9.692078633,35.44796691,7.285049575,5.387045532,14.26200954,27.25902363,18.80404898,19.90402378, 100.3700 , 4.4800 ,,23.41919949,24.73322939,18.15496638,26.70588437,24.51919625,25.09091995,-29.32063181,24.52110892,24.76336381,17.08394928
623,23.53273899, 54.411339 ,23.59238001,24.58460169,0.012068728,0.204382826," 1,330.5000 ",24.67958438,25.98754451,22.31285619,21.41632363,27.61691627,6.86283726," 1,555.5000 ", 478.5000 , 703.7500 , 703.750 ,25.51591689,21.27234839,24.55090994,9.770836076,35.02113654,7.171483368,5.303067199,14.03967992,26.83408432,18.51091377,19.75161818, 99.4300 , 4.3700 ,,23.05411898,24.34766454,17.87194969,26.28956792,24.13696795,24.69977908,-28.81419824,24.36393551,24.6348321,17.02953716
624,23.22909167, 53.940175 ,23.28796314,24.26738199,0.012068728,0.204382826," 1,336.0000 ",24.3611391,25.65222238,22.02494924,21.13998481,27.48415961,6.912507893," 1,542.5000 ", 479.0000 , 693.2500 , 693.250 ,25.18668025,21.18060623,24.23412497,9.835008503,34.67335048,7.078948381,5.234640733,13.85852331,26.48783913,18.272064,19.62743643, 99.4600 , 4.3100 ,,22.75664738,24.03350208,17.64134459,25.95034872,23.82552416,24.38107323,-28.40155062,24.23586889,24.53010305,16.0538556
625,23.24289418, 53.961592 ,23.30180063,24.28180144,0.012068728,0.204382826," 1,311.2000 ",24.37561426,25.66746469,22.03803626,21.152546,27.49019416,6.910250078," 1,552.0000 ", 490.0000 , 714.5000 , 714.500 ,25.20164595,21.18477643,24.24852466,9.832091498,34.68915935,7.083154626,5.237751108,13.86675791,26.50357796,18.28292109,19.6330812, 99.6000 , 4.2800 ,,22.77016917,24.04778257,17.65182691,25.96576818,23.83968106,24.39556023,-28.42030782,24.24169025,24.53486359,16.03386151
626,23.42232154, 54.240006 ,23.48168272,24.46924881,0.012068728,0.204382826," 1,311.4000 ",24.56378584,25.86560892,22.20816252,21.31583657,27.56864102,6.880899348," 1,533.5000 ", 486.5000 , 708.2500 , 708.250 ,25.39619421,21.23898753,24.43571515,9.794171556,34.8946686,7.137834207,5.278184792,13.97380464,26.7081767,18.42405912,19.70646108, 99.1900 , 4.4100 ,,22.94594725,24.23342339,17.7880931,26.16621521,24.02371541,24.58388579,-28.66414422,24.31736572,24.59674872,16.04142985
627,23.96060889, 55.075256 ,24.02133429,25.03159644,0.012068728,0.204382826," 1,303.4000 ",25.1283061,26.46004743,22.71854629,21.80571307,27.80398388,6.792846298," 1,539.0000 ", 484.5000 , 696.7500 , 696.750 ,25.97984472,21.4016224,24.99729211,9.680410614,35.51120239,7.301874557,5.399487033,14.29494796,27.32197894,18.84747734,19.92660287, 100.2600 , 4.4000 ,,23.47328665,24.79035133,18.19689568,26.7675622,24.57582388,25.14886798,-29.3956606,24.54439437,24.78240595,17.04982568
628,24.66452108, 56.167502 ,24.72703047,25.76697199,0.012068728,0.204382826," 1,294.7000 ",25.86652277,27.23738786,23.3859693,22.44631896,28.11173904,6.677700333," 1,547.0000 ", 492.0000 , 710.5000 , 710.500 ,26.7430778,21.61429817,25.73165987,9.531646735,36.31743655,7.516388242,5.558112582,14.71490341,28.1246411,19.4011765,20.21447976, 101.2800 , 4.5800 ,,24.16288234,25.5186396,18.73148212,27.55393676,25.29780979,25.88768872,-30.35225619,24.84127713,25.02518778,17.04985406
629,24.81634341, 56.403082 ,24.87923758,25.92558045,0.012068728,0.204382826," 1,293.8000 ",26.02574402,27.40504746,23.52992152,22.58448717,28.17811679,6.652865233," 1,551.0000 ", 492.0000 , 695.5000 , 695.500 ,26.90769468,21.66016885,25.89005097,9.499560801,36.49132806,7.562655332,5.592325516,14.80548092,28.29776219,19.52060035,20.27657009, 101.6700 , 4.4900 ,,24.31161684,25.67571946,18.84678366,27.72354488,25.45353033,26.04704025,-30.5585782,24.90530988,25.07755184,17.01895401
630,24.52649861, 55.953335 ,24.58865821,25.62278022,0.012068728,0.204382826," 1,283.4000 ",25.72177392,27.08496766,23.25510161,22.32070954,28.05139469,6.700278048," 1,560.0000 ", 502.0000 , 697.2500 , 697.250 ,26.59342376,21.5725969,25.58766571,9.560816221,36.15935089,7.474326594,5.527009429,14.63255893,27.96725584,19.29260768,20.15803312, 101.5800 , 4.3700 ,,24.02766705,25.3758375,18.6266609,27.39974515,25.15624345,25.74282142,-30.1646878,24.78306463,24.97758334,17.06192687
631,23.71216899, 54.689757 ,23.77226475,24.77205181,0.012068728,0.204382826," 1,279.6000 ",24.86775872,26.18569166,22.48298495,21.5796166,27.69536428,6.8334861," 1,569.0000 ", 507.5000 , 685.2500 , 685.250 ,25.71046801,21.32656028,24.73810318,9.732915577,35.22664881,7.226163752,5.343501477,14.14672821,27.03868607,18.65205387,19.82499913, 99.7400 , 4.2800 ,,23.22989964,24.53330809,18.00821788,26.4900179,24.32100501,24.8881074,-29.05803822,24.43961209,24.69671814,17.00882026
632,23.42232154, 54.240006 ,23.48168272,24.46924881,0.012068728,0.204382826," 1,290.5000 ",24.56378584,25.86560892,22.20816252,21.31583657,27.56864102,6.880899348," 1,565.5000 ", 495.7500 , 669.2500 , 669.250 ,25.39619421,21.23898753,24.43571515,9.794171556,34.8946686,7.137834207,5.278184792,13.97380464,26.7081767,18.42405912,19.70646108, 99.6200 , 4.3600 ,,22.94594725,24.23342339,17.7880931,26.16621521,24.02371541,24.58388579,-28.66414422,24.31736572,24.59674872,16.0133554
633,23.71216899, 54.689757 ,23.77226475,24.77205181,0.012068728,0.204382826," 1,284.4000 ",24.86775872,26.18569166,22.48298495,21.5796166,27.69536428,6.8334861," 1,570.0000 ", 500.0000 , 676.0000 , 676.000 ,25.71046801,21.32656028,24.73810318,9.732915577,35.22664881,7.226163752,5.343501477,14.14672821,27.03868607,18.65205387,19.82499913, 100.2900 , 4.4700 ,,23.22989964,24.53330809,18.00821788,26.4900179,24.32100501,24.8881074,-29.05803822,24.43961209,24.69671814,17.00124127
634,23.94680637, 55.053839 ,24.0074968,25.01717699,0.012068728,0.204382826," 1,303.2000 ",25.11383093,26.44480512,22.70545927,21.79315189,27.79794933,6.795104113," 1,576.0000 ", 501.7500 , 669.7500 , 669.750 ,25.96487903,21.3974522,24.98289242,9.683327619,35.49539352,7.297668311,5.396376658,14.28671336,27.30624011,18.83662025,19.92095809, 101.1400 , 4.4400 ,,23.45976486,24.77607084,18.18641335,26.75214274,24.56166697,25.13438097,-29.3769034,24.53857301,24.77764541,17.01138595
635,23.38091664, 54.175759 ,23.44017289,24.42599321,0.012068728,0.204382826," 1,298.0000 ",24.52036311,25.8198849,22.16890396,21.27815542,27.55053852,6.887672362," 1,559.0000 ", 499.2500 , 676.2500 , 676.250 ,25.35129999,21.2264777,24.39251882,9.802922012,34.84724501,7.125216274,5.268854261,13.94910239,26.66096322,18.39148992,19.68952784, 100.4400 , 4.4800 ,,22.90538446,24.19058467,17.75664813,26.11995978,23.9812474,24.54042753,-28.60787621,24.29990275,24.58246803,16.04311179
636,23.68456397, 54.646922 ,23.74458977,24.74321291,0.012068728,0.204382826," 1,308.7000 ",24.83880839,26.15520703,22.4568109,21.55449423,27.68329518,6.838001729," 1,557.5000 ", 507.0000 , 681.0000 , 681.000 ,25.68053663,21.31821986,24.70930379,9.738749586,35.19503107,7.217751261,5.337280727,14.130259,27.00720842,18.63033969,19.81370959, 102.5600 , 4.5300 ,,23.20285606,24.50474712,17.98725323,26.45917898,24.2926912,24.85913339,-29.02052382,24.42796937,24.68719707,17.05494307
637,23.51893912, 54.389926 ,23.57854517,24.57018499,0.012068728,0.204382826," 1,305.5000 ",24.66511198,25.97230511,22.29977167,21.40376485,27.61088287,6.865094644," 1,550.5000 ", 502.2500 , 669.0000 , 669.000 ,25.50095405,21.26817898,24.536513,9.773752524,35.00533069,7.167277926,5.299957418,14.03144688,26.8183485,18.50005875,19.74597448, 103.6000 , 4.5900 ,,23.04059977,24.33338678,17.86146937,26.27415141,24.12281375,24.68529484,-28.79544462,24.35811526,24.63007247,17.07169176
638,23.57414651, 54.475590 ,23.63389248,24.62786003,0.012068728,0.204382826," 1,320.1000 ",24.72300985,26.03327144,22.35211724,21.45400717,27.63501992,6.856063818," 1,563.5000 ", 501.2500 , 662.2500 , 662.250 ,25.56081395,21.28485901,24.594109,9.762085065,35.06856313,7.1841021,5.31239832,14.06438373,26.88130079,18.54348503,19.76855249, 103.4000 , 4.6600 ,,23.09468433,24.39050598,17.90339665,26.33582627,24.17943866,24.74324009,-28.87046981,24.38139959,24.6491137,17.01049623
639,23.18768415, 53.875924 ,23.24645067,24.22412364,0.012068728,0.204382826," 1,318.7000 ",24.31771362,25.60649546,21.98568819,21.10230128,27.46605597,6.919281335," 1,565.5000 ", 498.5000 , 660.2500 , 660.250 ,25.14178319,21.16809561,24.19092591,9.843759514,34.62592389,7.066329648,5.225309612,13.8338195,26.44062266,18.23949274,19.61050212, 103.7400 , 4.6200 ,,22.71608203,23.99066064,17.60989763,25.90409037,23.78305345,24.33761222,-28.34527904,24.21840481,24.51582145,16.07671474
640,22.89783935, 53.426178 ,22.95587129,23.92132339,0.012068728,0.204382826," 1,327.2000 ",24.01374351,25.28641564,21.71086827,20.83852364,27.33933386,6.966694153," 1,542.0000 ", 503.0000 , 678.7500 , 678.750 ,24.82751225,21.08052366,23.88854063,9.905014936,34.29394671,6.978000906,5.159993521,13.6608975,26.11011629,18.01150006,19.49196514, 104.0500 , 4.5600 ,,22.43213222,23.69077867,17.38977485,25.58029062,23.48576656,24.03339337,-27.95138863,24.09615955,24.41585294,16.06739173
641,22.85643183, 53.361927 ,22.91435882,23.87806505,0.012068728,0.204382826," 1,300.0000 ",23.97031803,25.24068871,21.67160722,20.8008401,27.32123021,6.973467596," 1,541.0000 ", 503.7500 , 701.7500 , 701.750 ,24.78261519,21.06801304,23.84534157,9.913765947,34.24652011,6.965382174,5.1506624,13.63619368,26.06289982,17.97892879,19.47503083, 103.7500 , 4.5700 ,,22.39156687,23.64793723,17.35832789,25.53403227,23.44329586,23.98993236,-27.89511705,24.07869547,24.40157134,16.03735813
642,23.35331164, 54.132925 ,23.41249792,24.39715431,0.012068728,0.204382826," 1,303.1000 ",24.4914128,25.78940029,22.14272993,21.25303306,27.53846942,6.89218799," 1,538.5000 ", 497.5000 , 688.0000 , 688.000 ,25.32136862,21.21813729,24.36371945,9.808756019,34.81562729,7.116803787,5.262633515,13.93263319,26.62948558,18.36977575,19.6782383, 103.7600 , 4.5300 ,,22.8783409,24.16202371,17.7356835,26.08912089,23.9529336,24.51145353,-28.57036183,24.28826003,24.57294696,16.08403149
643,22.99445429, 53.576093 ,23.05273109,24.02225681,0.012068728,0.204382826," 1,293.4000 ",24.11506688,25.39310892,21.80247492,20.92644952,27.38157456,6.95088988," 1,536.0000 ", 494.7500 , 691.2500 , 691.250 ,24.93226924,21.10971431,23.98933573,9.884596461,34.40460577,7.007443822,5.181765553,13.71853817,26.22028509,18.08749762,19.53147747, 104.3000 , 4.7400 ,,22.52678216,23.79073933,17.46314911,25.68822388,23.5848622,24.13479966,-28.08268544,24.13690797,24.44917578,16.08919272
644,23.24289418, 53.961592 ,23.30180063,24.28180144,0.012068728,0.204382826," 1,288.0000 ",24.37561426,25.66746469,22.03803626,21.152546,27.49019416,6.910250078," 1,519.0000 ", 488.5000 , 668.2500 , 668.250 ,25.20164595,21.18477643,24.24852466,9.832091498,34.68915935,7.083154626,5.237751108,13.86675791,26.50357796,18.28292109,19.6330812, 104.3700 , 4.7000 ,,22.77016917,24.04778257,17.65182691,25.96576818,23.83968106,24.39556023,-28.42030782,24.24169025,24.53486359,16.01924516
